batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,50,5000,8,10,0.518596,9641.42,0.247941,20166.07,0.158468,31552.14,0.139630,35808.96,0.248450,20124.76,0.163883,30509.52,0.250742,19940.81,0.527010,0.025657,0.030609,0.163883,0.747159,0.010474,27,322675,322675,1844000,7667,0,0,0,11932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11690016438334106854,11690016438334106854,11690016438334106854,3402338300872808688,3402338300872808688,3402338300872808688
1,50,5000,8,10,0.519232,9629.61,0.248808,20095.84,0.148473,33676.05,0.135334,36945.60,0.247865,20172.26,0.170349,29351.47,0.246801,20259.24,0.527398,0.022132,0.026242,0.170349,0.746122,0.010134,26,322739,322739,1844000,7709,0,0,0,11285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11541066789523031579,11541066789523031579,11541066789523031579,10441503955892219237,10441503955892219237,10441503955892219237
2,50,5000,8,10,0.522028,9578.03,0.244670,20435.69,0.150291,33268.85,0.142624,35057.28,0.248775,20098.49,0.167103,29921.64,0.246198,20308.85,0.532303,0.020775,0.026036,0.167103,0.746217,0.010127,26,322923,322923,1844000,7537,0,0,0,11155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14919484993380768639,14919484993380768639,14919484993380768639,7124621731999151241,7124621731999151241,7124621731999151241
3,50,5000,8,10,0.516907,9672.91,0.250823,19934.38,0.152599,32765.71,0.140703,35535.80,0.250021,19998.36,0.156657,31916.91,0.248785,20097.69,0.532148,0.019172,0.027928,0.156657,0.735905,0.009987,24,322939,322939,1844000,7525,0,0,0,11243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16163529195964416715,16163529195964416715,16163529195964416715,13569096087642535248,13569096087642535248,13569096087642535248
4,50,5000,8,10,0.517881,9654.73,0.250334,19973.34,0.157411,31763.99,0.144533,34594.08,0.246128,20314.64,0.161617,30937.33,0.247065,20237.61,0.526141,0.023044,0.025703,0.161617,0.736504,0.010102,23,322860,322860,1844000,7549,0,0,0,11825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6610450591950496761,6610450591950496761,6610450591950496761,9860512791889656397,9860512791889656397,9860512791889656397
5,50,5000,8,10,0.522633,9566.93,0.251046,19916.70,0.148003,33783.07,0.135203,36981.39,0.249541,20036.75,0.167162,29911.15,0.250482,19961.48,0.533696,0.021872,0.023047,0.167162,0.745776,0.010896,28,322712,322712,1844000,7342,0,0,0,10933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12096844549623871840,12096844549623871840,12096844549623871840,15289295281532149450,15289295281532149450,15289295281532149450
6,50,5000,8,10,0.526053,9504.74,0.250481,19961.62,0.151675,32965.28,0.139955,35725.80,0.249016,20079.07,0.159111,31424.61,0.244864,20419.49,0.538943,0.021640,0.028151,0.159111,0.747846,0.010936,26,322850,322850,1844000,7530,0,0,0,10964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12599225810206102487,12599225810206102487,12599225810206102487,6426529177251426442,6426529177251426442,6426529177251426442
7,50,5000,8,10,0.525486,9515.01,0.246966,20245.71,0.146518,34125.55,0.138372,36134.61,0.247689,20186.64,0.154747,32310.70,0.249280,20057.79,0.534154,0.019851,0.025577,0.154747,0.734329,0.010929,24,322777,322777,1844000,7413,0,0,0,11171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3965490777102287740,3965490777102287740,3965490777102287740,17480466575190808930,17480466575190808930,17480466575190808930
8,50,5000,8,10,0.522438,9570.51,0.252359,19813.07,0.156250,32000.01,0.143363,34876.53,0.248835,20093.63,0.159213,31404.53,0.248610,20111.83,0.534304,0.021786,0.025591,0.159213,0.740894,0.010623,23,322920,322920,1844000,7668,0,0,0,11598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7708284384488746887,7708284384488746887,7708284384488746887,9266622606241696950,9266622606241696950,9266622606241696950
9,50,5000,8,10,0.516762,9675.63,0.250056,19995.52,0.152504,32785.94,0.136421,36651.37,0.249616,20030.79,0.162645,30741.88,0.246018,20323.72,0.528684,0.022451,0.023130,0.162645,0.736910,0.010472,26,322864,322864,1844000,7521,0,0,0,11769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8126928138754790798,8126928138754790798,8126928138754790798,6158395201998993780,6158395201998993780,6158395201998993780
10,50,5000,8,10,0.521419,9589.23,0.245848,20337.74,0.149333,33482.14,0.137634,36328.35,0.249476,20042.03,0.159836,31282.06,0.248013,20160.21,0.526378,0.024630,0.023983,0.159836,0.734828,0.010143,25,322798,322798,1844000,7541,0,0,0,11264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2861751786428528087,2861751786428528087,2861751786428528087,11059151776867872629,11059151776867872629,11059151776867872629
11,50,5000,8,10,0.517079,9669.71,0.250465,19962.89,0.153689,32533.16,0.143071,34947.78,0.248826,20094.35,0.161316,30995.07,0.248841,20093.15,0.529918,0.022799,0.026571,0.161316,0.740604,0.010577,26,322983,322983,1844000,7843,0,0,0,11144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13844387031975403283,13844387031975403283,13844387031975403283,6382528200535215186,6382528200535215186,6382528200535215186
12,50,5000,8,10,0.522835,9563.24,0.250349,19972.15,0.152459,32795.64,0.139847,35753.29,0.249289,20057.01,0.162162,30833.31,0.250211,19983.13,0.527488,0.021646,0.027139,0.162162,0.738436,0.010509,22,322815,322815,1844000,7801,0,0,0,11384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2208634326908327468,2208634326908327468,2208634326908327468,5414710689507606703,5414710689507606703,5414710689507606703
13,50,5000,8,10,0.516037,9689.23,0.250302,19975.85,0.151996,32895.67,0.138845,36011.41,0.249778,20017.81,0.161452,30968.87,0.246626,20273.57,0.526097,0.021027,0.024874,0.161452,0.733450,0.010441,24,322785,322785,1844000,7510,0,0,0,11137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4007542699324013388,4007542699324013388,4007542699324013388,2052175455486723480,2052175455486723480,2052175455486723480
14,50,5000,8,10,0.520751,9601.52,0.249375,20050.16,0.153427,32588.85,0.141925,35229.84,0.248764,20099.40,0.149941,33346.51,0.249535,20037.26,0.527534,0.021768,0.026028,0.149941,0.725270,0.010089,21,322847,322847,1844000,7616,0,0,0,11236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14657760273162512695,14657760273162512695,14657760273162512695,8464341574017222866,8464341574017222866,8464341574017222866
15,50,5000,8,10,0.518450,9644.14,0.251031,19917.87,0.151310,33044.80,0.138282,36157.88,0.246130,20314.44,0.161763,30909.43,0.246436,20289.28,0.529195,0.019691,0.026586,0.161763,0.737235,0.010130,24,322718,322718,1844000,7726,0,0,0,11471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001186753762317447,7001186753762317447,7001186753762317447,11991526989516767015,11991526989516767015,11991526989516767015
16,50,5000,8,10,0.517597,9660.03,0.249749,20020.13,0.154428,32377.58,0.140140,35678.71,0.246900,20251.15,0.147636,33866.98,0.247720,20184.04,0.528214,0.020211,0.022559,0.147636,0.718620,0.010131,26,322908,322908,1844000,7540,0,0,0,11115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11859224380278889050,11859224380278889050,11859224380278889050,1104852435555348627,1104852435555348627,1104852435555348627
17,50,5000,8,10,0.517092,9669.45,0.249837,20013.07,0.149768,33384.91,0.140186,35666.88,0.247893,20169.99,0.175213,28536.64,0.248971,20082.65,0.526954,0.027725,0.026809,0.175213,0.756700,0.010651,28,322823,322823,1844000,7855,0,0,0,10838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5236219367238182863,5236219367238182863,5236219367238182863,12211261369502351611,12211261369502351611,12211261369502351611
18,50,5000,8,10,0.519256,9629.15,0.250271,19978.37,0.155895,32072.93,0.147118,33986.30,0.247823,20175.72,0.164753,30348.48,0.248056,20156.77,0.528620,0.019591,0.025409,0.164753,0.738372,0.010066,23,322844,322844,1844000,7833,0,0,0,12125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6057987531863954813,6057987531863954813,6057987531863954813,1459656368560728239,1459656368560728239,1459656368560728239
19,50,5000,8,10,0.516979,9671.58,0.251453,19884.42,0.150628,33194.29,0.133467,37462.37,0.249231,20061.73,0.153183,32640.80,0.248358,20132.21,0.527596,0.020731,0.023372,0.153183,0.724882,0.010537,25,322728,322728,1844000,7751,0,0,0,10699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9967631212252558804,9967631212252558804,9967631212252558804,10086656520017791086,10086656520017791086,10086656520017791086
20,50,5000,8,10,0.524723,9528.83,0.245804,20341.38,0.146143,34213.03,0.135468,36908.98,0.250176,19985.96,0.152470,32793.43,0.245310,20382.36,0.534147,0.020499,0.024233,0.152470,0.731348,0.010206,24,322767,322767,1844000,7741,0,0,0,10999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8074897932276194976,8074897932276194976,8074897932276194976,7350789180044193151,7350789180044193151,7350789180044193151
21,50,5000,8,10,0.518832,9637.02,0.247644,20190.30,0.150273,33272.76,0.133085,37570.07,0.249840,20012.77,0.160371,31177.62,0.247629,20191.50,0.528609,0.020585,0.024177,0.160371,0.733742,0.010084,25,322801,322801,1844000,7794,0,0,0,10772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3471106342891816389,3471106342891816389,3471106342891816389,10988318373146720792,10988318373146720792,10988318373146720792
